323,4621693901700608
324,4946301476849522
325,4555089160367240
326,4372279629023400
327,4776733509330740
328,4155110259848761
329,4126854877487736
330,4980656402799205
331,4806823472090619
332,4107892910112082
333,4716462657421883
334,4049453130379706
335,4950010195874205
336,4963494274212088
337,4428456027406751
338,4769257085306753
339,4963885035833542
340,4249169895886443
341,4654564139831455
342,4932868255717840
343,4681560220408472
344,4806196301455055
345,4815755918580804
346,4445689319701905
347,4808454886594697
348,4799806374868624
349,4257333227820421
350,4827526898041820
351,4437943266117484
352,4898687112708496
353,4928654538511875
354,4748980485212181
355,4718459128111360
356,4814522061349929
357,4189420214960239
358,4450942132460038
359,4509075863418741
360,4056057930938200
361,4838927743034360
362,4734490803441511
363,4530739298597518
364,4982765212785162
365,4716378812579061
366,4389915296704233
367,4809575211897947
368,4327637737283123
369,4505855044429578
370,4021634558859747
371,4864902904860211
372,4138917135659902
373,4505649162679594
374,4728045679853971
375,4855694836074053
376,4913529737699023
377,4976651379914399
378,4241409644195676
379,4424347402792391
380,4127491455881002
381,4174557982590035
382,4536151542085070
383,4092286515172211
384,4715943211706038
385,4032090520752904
386,4726570533849334
387,4147096093848966
388,4228955413450330
389,4786729227081278
390,4741696221132382
391,4240273874237669
392,4086401955053449
393,4551295656797883
394,4765928435333969
395,4638833816990310
396,4908128174633414
397,4145109962055271
398,4971449779186251
399,4217459659262199
400,4250089892109417
401,4123253358111237
402,4392918158198768
403,4784911377102545
404,4870447068070666
405,4178596378922963
406,4674671837775187
407,4961560976558320
408,4044952828219755
409,4315862886462451
410,4419319500102042
411,4953138753652748
412,4635296722864478
413,4154807938119703
414,4471130306177941
415,4223198050126232
416,4921512904232765
417,4178684517078935
418,4731373551881752
419,4672663424468922
420,4701236589536838
421,4597881965862327
422,4691052260105574
423,4140489247846742
424,4186793548158201
425,4013894658421722
426,4714577709611982
427,4995443018532094
428,4587507675121926
429,4122267256823435
430,4067844038573481
431,4637162268701681
432,4601343155083054
433,4472841489102053
434,4511370906091198
435,4540380805495136
436,4821053278974880
437,4825162103381375
438,4247687264934202
439,4507017977655532
440,4114641490377069
441,4158168991216950
442,4075756897524618
443,4729342597935453
444,4942440095354742
445,4158770222253789
446,4529151174832386
447,4495374920280154
448,4673763618976294
449,4931720996932509
450,4913475906482743
451,4696505952007309
452,4907044151180863
453,4951580521458504
454,4429232012643478
455,4770046747819696
456,4118475642762525
457,4548141780830463
458,4594706714924640
459,4592079708558709
460,4037962263738636
461,4371985551206689
462,4699254404225332
463,4732419039301883
464,4141505798824578
465,4235445373711518
466,4607156213616730
467,4600049402641591
468,4898884415162078
469,4714706994877026
470,4466096471586889
471,4332605252837864
472,4525006498957571
473,4757245915992930
474,4414708005548917
475,4685446791686828
476,4558965156501952
477,4254311357082983
478,4664050077384808
479,4217280093744436
480,4267163111015286
481,4992924655313836
482,4951141301423695
483,4151493375977225
484,4258286564141931
485,4211980099735989
486,4137083630834573
487,4143665413933024
488,4516993831772265
489,4640373145618229
490,4555680627811588
491,4271671178738385
492,4883749490786154
493,4909491541972019
494,4890269869040387
495,4864868847473269
496,4630587580323738
497,4260187502999915
498,4701808024398337
499,4062452402672836
500,4056123568855779
501,4140561608658618
502,4678931034765100
503,4134784069945738
504,4985092223050422
505,4961128840018436
506,4719262242531574
507,4888362682605907
508,4180801448104147
509,4173563452199898
510,4598461951143173
511,4143613912397378
512,4976188294631604
513,4930683081182891
514,4121018270375464
515,4365808695605639
516,4166168576497488
517,4712170515778054
518,4035467991482443
519,4011866039166921
520,4048654607315507
521,4037803163488780
522,4456699505800934
523,4188772085338899
524,4526035057101299
525,4195627460029220
526,4081156263969397
527,4319495285959006
528,4757292032684606
529,4245005922285187
530,4793964013359295
531,4287706188109634
532,4704767724587388
533,4413476300183966
534,4872479831498706
535,4316544489580045
536,4204271594896844
537,4828957036601669
538,4148286260344626
539,4883087336020350
540,4888819757745387
541,4129004934047510
542,4872727266867735
543,4675125104664501
544,4546536327278318
545,4462062305426144
546,4184243094048139
547,4233409962201711
548,4976058963644350
549,4275872169530789
550,4180431669616887
551,4089030464196786
552,4888179429875018
553,4363249490499917
554,4895833585995612
555,4987448640840642
556,4442510722071465
557,4358543299452451
558,4568047541474108
559,4108543569846619
560,4233014963501407
561,4276495046044986
562,4533016640960793
563,4231872559733777
564,4605627253566645
565,4047177837653646
566,4936350569600133
567,4320565462225058
568,4464308908062970
569,4347465360803972
570,4789104319071650
571,4561349852170053
572,4268684841940772
573,4135486421988706
574,4224080844363878
575,4935146905436822
576,4543433776144711
577,4709275822214355
578,4203810455061272
579,4632480948909754
580,4661282021951769
581,4073002977077408
582,4357443184863187
583,4645984320517056
584,4072121748819218
585,4638079403897252
586,4449745422314608
587,4663084884265043
588,4061789194200072
589,4056513048787011
590,4083388854134919
591,4847040369307022
592,4822836437769965
593,4794892237013257
594,4629980814441681
595,4915231541322237
596,4276858650213762
597,4011125628547963
598,4439065370821869
599,4090541203995207
600,4630082396230192
601,4872314841307089
602,4476133852857869
603,4638736439172898
604,4238011199191036
605,4969756241315080
606,4946023759171795
607,4862033002115791
608,4754563708183124
609,4795754148679634
610,4747598706244087
611,4548683843360853
612,4167945963247750
613,4324198386936478
614,4931370104039690
615,4026757426151290
616,4708258120716854
617,4965334554773447
618,4342393459681663
619,4639962261710561
620,4566892002594737
621,4440258475226158
622,4759835384175322
623,4179880881736526
624,4634908305814751
625,4096840654080406
626,4314147658598692
627,4946722278695180
628,4726853188719919
629,4296521946381249
630,4100645648388221
631,4307982821537197
632,4020124467704342
633,4617193846411495
634,4603919269824485
635,4669870771482089
636,4515965102486073
637,4627526871988579
638,4682407283833784
639,4490415893531954
640,4410011427607740
641,4192526024567337
642,4507428583405374
643,4203487701068169
644,4663077351152161
645,4448797833396867
646,4577505225407956
647,4743095439284651
648,4887019258120805
649,4056492457289399
650,4117539339882248
651,4828813915642024
652,4635994605244640
653,4735551983881697
654,4412607670866535
655,4505284713547989
656,4325655887290512
657,4393045896675645
658,4239181352970284
659,4969333193666859
660,4724954154827935
661,4351391883659472
662,4032672622960499
663,4525753327405653
664,4384931839312680
665,4869846386153649
666,4694340735244755
667,4472452306464694
668,4650410864589821
669,4802700248139644
670,4313388165435918
671,4121561430287910
672,4729954760222213
673,4052498654652458
674,4752745475850817
675,4567513242620007
676,4352638105121093
677,4287912713134241
678,4997348415306406
679,4179680256726220
680,4534144847112451
681,4151783387898654
682,4490165000942120
683,4594643108160606
684,4203447866910823
685,4070781634820338
686,4227942183605781
687,4133254623049728
688,4827305649664101
689,4609617355945303
690,4341659607101168
691,4018566426728473
692,4199183358635945
693,4079975323154144
694,4860282244809146
695,4207362886657048
696,4715081367457446
697,4873758990296186
698,4907002210228651
699,4485127874715458
700,4017831248615181
701,4605950859071054
702,4985144755524408
703,4925186923148067
704,4319111221275033
705,4479541795643153
706,4909797062570248
707,4727434434671622
708,4758757893202209
709,4148694100486489
710,4055350685785032
711,4542038899476094
712,4209424841884662
713,4713469092787105
714,4363243283061767
715,4966796390821508
716,4610153066014714
717,4761831344654164
718,4522686761690136
719,4007263782425775
720,4816083475733862
721,4183906497680607
722,4743903066492441
723,4009531444215196
724,4856957259986162
725,4610184640355128
726,4944309703824885
727,4389745523456180
728,4356241082932274
729,4564644182844635
730,4452387436326410
731,4949280170531645
732,4272504614966309
733,4866001318224666
734,4493662036943301
735,4278733335317438
736,4662095160933325
737,4989568446026554
738,4212113387921793
739,4756408450549913
740,4699615226197908
741,4085371258495533
742,4849648207845886
743,4381977423029734
744,4885168774923436
745,4642246917337489
746,4827435720017009
747,4844683674899887
748,4540220529701905
749,4237104002909891
750,4579772710294371
751,4428038260217318
752,4233025707370851
753,4060122890229395
754,4619566850108148
755,4208192471163808
756,4405627303242948
757,4941067097861661
758,4031550665465170
759,4038329996717636
760,4970924964333783
761,4228962659328849
762,4336291846725051
763,4647113352132180
764,4036595300605727
765,4941917542167493
766,4904090122305800
767,4885474020899223
768,4260562520444787
769,4470651335466265
770,4076055006966732
771,4467226313599972
772,4158777959644926
773,4698915124402307
774,4524642012784425
775,4446417547077201
776,4097088892293628
777,4798582138488930
778,4878923321807898
779,4987506768429216
780,4458248561949688
781,4835712203680284
782,4993136526761159
783,4760846545691327
784,4428063889716634
785,4155857977495791
786,4096705680968362
787,4187131863286342
788,4821421370448656
789,4866629840802103
790,4914922372801109
791,4876586049358652
792,4402238082154626
793,4462334672355726
794,4534412178768583
795,4013097998148390
796,4848153039428046
797,4321035087148054
798,4124299147516313
799,4023896575962688
800,4273200775260759
801,4845381752860271
802,4785711803331209
803,4721795670307202
804,4467485632343584
805,4264296498887112
806,4302655838752544
807,4391694430404940
808,4515914818850753
809,4913004261549628
810,4195140764056055
811,4307167321846485
812,4234997184771276
813,4513268602209114
814,4522507864477204
815,4775951137481195
816,4743418635171668
817,4874234810271142
818,4735272667802063
819,4770125731459853
820,4077132133194667
821,4759411224880728
822,4030606087914350
823,4163926523009147
824,4715376006571941
825,4475642944999895
826,4066724664192037
827,4865679783022296
828,4122829617394265
829,4574463631438285
830,4813488951263491
831,4568616631834661
832,4580754115247374
833,4165315552122740
834,4870883694318447
835,4183314333226259
836,4585148075847694
837,4619349481449091
838,4919406927517247
839,4530589768805144
840,4071802194634114
841,4655089443025332
842,4647569448203971
843,4005980323997524
844,4419120260393109
845,4141831820819426
846,4585088747131681
847,4109832226826835
848,4666190820533442
849,4852754291791706
850,4735604699606290
851,4270639910139104
852,4818320659653965
853,4450349754194158
854,4917197455502424
855,4802824960436725
856,4423184000930185
857,4114320806971345
858,4723484849822479
859,4845584939440109
860,4898842867745549
861,4993547653916767
862,4859640874007709
863,4166355182523879
864,4151099570839598
865,4996764718174554
866,4020697355825681
867,4268454735005229
868,4560162842903775
869,4435761398029506
870,4848481466996462
871,4327393218774180
872,4216303103688870
873,4761672943350081
874,4591161889669990
875,4401540713415590
876,4505951154107528
877,4426633932068706
878,4485698464893077
879,4849336854480395
880,4302776779888248
881,4128855500935442
882,4404655726730757
883,4469642967560637
884,4336902928843459
885,4236169144132384
886,4990379749207605
887,4782713882905104
888,4806881633796199
889,4331468285889704
890,4254882776539601
891,4203554099358707
892,4264704584987951
893,4575337011127686
894,4267721751412573
895,4431931679140765
896,4269277734277966
897,4547186668442703
898,4050533325373219
899,4301978637212213
900,4316085102634822
901,4159548057789239
902,4166652535958957
903,4435580065376661
904,4749291236219016
905,4119934449271616
906,4507353422524837
907,4373655423299660
908,4147242968008438
909,4677520509255727
910,4492626366525490
911,4719701678477606
912,4726649513033931
913,4416434956726084
914,4267818711872889
915,4249003046003464
916,4799692057084706
917,4543860989526993
918,4647510676603492
919,4716527513156727
920,4601635470551547
921,4923854288443273
922,4046374862111625
923,4403307346893275
924,4996569609961948
925,4037621748150083
926,4009711779668874
927,4944868045785387
928,4290444057034926
929,4451940922281442
930,4280332651109740
931,4559570423267004
932,4154093414485332
933,4789633315440294
934,4979907095244880
935,4848812961482080
936,4131901782893280
937,4827473600668753
938,4416317291920306
939,4915427041409363
940,4333309214875296
941,4537528139671737
942,4623265835358771
943,4672951576594820
944,4730934759288585
945,4042056124463712
946,4652045442924459
947,4227853050921634
948,4237064026277946
949,4867862105740718
950,4315749840838823
951,4394802905420381
952,4264709571402422
953,4839882860217764
954,4623857771056874
955,4234781715305623
956,4221137143558544
957,4752318878398304
958,4806981807056050
959,4325555942497905
960,4775038363079479
961,4979455135847562
962,4058903433527598
963,4729479670997609
964,4545454539092871
965,4924158929522280
966,4278837889691629
967,4680484620391853
968,4541041242443339
969,4330291873029289
970,4029729167457650
971,4369562055561804
972,4773904767335134
973,4594482236550208
974,4298363808762742
975,4550523341392981
976,4719086103261004
977,4572941086796074
978,4341309795621505
979,4811667352725517
980,4103262921239651
981,4379890064871496
982,4243481187843731
983,4214115527090724
984,4343596575296536
985,4582481100385232
986,4158523384653836
987,4722066374905471
988,4842324579973616
989,4281611856038819
990,4707859902262512
991,4382257958454890
992,4670073996022474
993,4968589774855035
994,4567457119893066
995,4731497310333501
996,4972416968050526
997,4453457356866642
998,4848448017362637
999,4302255891426063
1000,4707514980412861
1001,4385174599359724
1002,4360403754492122
1003,4468228029166624
1004,4449012142519289
1005,4782572304853218
1006,4021385457651015
1007,4832768526637528
1008,4026696896817798
1009,4349043022812177
1010,4617742104535033
1011,4310240431379261
1012,4314503750993872
1013,4425100902022246
1014,4487615108896897
1015,4993553755612554
1016,4337632760323305
1017,4307079315864242
1018,4594725858887102
1019,4933482102085843
1020,4998346624678742
1021,4199794051168979
1022,4479002692292180
1023,4676861544816565
1024,4600024798245255
1025,4383204597924394
1026,4900851897140597
1027,4018832330946967
1028,4638652666166627
1029,4208141275378846
1030,4525272746826672
1031,4984527850001794
1032,4986607973310861
1033,4479437723518644
1034,4756108048275493
1035,4031420495768019
1036,4075105610431575
1037,4099630675571917
1038,4445290164679604
1039,4922954368178517
1040,4118113642009792
1041,4754182936645212
1042,4246952025685176
1043,4728918902327416
1044,4074936668138722
1045,4878699491329343
1046,4698840520496611
1047,4198527671778898
1048,4053680705341780
1049,4297527929242991
1050,4371515743221314
1051,4986276584672253
1052,4844560143613831
1053,4977132149783890
1054,4490337357767176
1055,4650142732800611
1056,4034578581251481
1057,4207545730173468
1058,4776878370342158
1059,4273304458046759
1060,4545356114092422
1061,4957154999585767
1062,4027473986464793
1063,4049308758277848
1064,4737185748753678
1065,4662581739799812
1066,4356878135992952
1067,4563636425617617
1068,4768629937067350
1069,4329261584538401
1070,4143417746399633
1071,4811657331871069
1072,4981507412120015
1073,4010491148197101
1074,4224280415416560
1075,4150538957696677
1076,4901699310104509
1077,4979603836370607
1078,4008357186215799
1079,4457195259610107
1080,4142988554202972
1081,4664601215697086
1082,4604658061820285
1083,4910712278004620
1084,4025338783245393
1085,4548851431920955
1086,4570215848777860
1087,4755238590506642
1088,4597181260166269
1089,4998489082327633
1090,4160307834544341
1091,4016649229974329
1092,4409375897226584
1093,4660749957972522
1094,4161855520179824
1095,4197917957788211
1096,4009082967425013
1097,4866149283450906
1098,4882636142742790
1099,4935360853817076
1100,4829031886132407
1101,4942784410488460
1102,4067847928594711
1103,4441708972025378
1104,4598295908926768
1105,4773445435810878
1106,4942698906337177
1107,4103131388197421
1108,4076934199280650
1109,4748949264819747
1110,4648527453012974
1111,4167440589148790
1112,4236936905156674
1113,4679934428995813
1114,4255660574573675
1115,4130246807738959
1116,4729235318836443
1117,4616811957941725
1118,4206966459283014
1119,4233312134616438
1120,4252436135331593
1121,4503541614580160
1122,4372756570937379
1123,4257780085825190
1124,4980262672092531
1125,4352829643660630
1126,4014084689992589
1127,4344153641540436
1128,4484157746541381
1129,4197556575695464
1130,4016869846935633
1131,4492990641537048
1132,4916049516506136
1133,4716530980640821
1134,4086032045438708
1135,4630050201911473
1136,4353105362802414
1137,4540369384343016
1138,4999536636541711
1139,4726341864308157
1140,4038048368696769
1141,4218053214934205
1142,4862341450247072
1143,4039957114178919
1144,4990570572715945
1145,4214562123176549
1146,4000519549000900
1147,4292913574928377
1148,4120542291976590
1149,4754423757325093
1150,4398840917034419
1151,4988745049082596
1152,4524057631241020
1153,4111304388163232
1154,4774889996005287
1155,4428042317952874
1156,4617294368644427
1157,4939403224424923
1158,4442433794960823
1159,4104306726455005
1160,4689717700883493
1161,4390866695843506
1162,4839816165150010
1163,4131510115373215
1164,4938048815273837
1165,4945720700860110
1166,4065452888312436
1167,4317898861011169
1168,4109537664201518
1169,4627589628975562
1170,4735230348431537
1171,4144199081591455
1172,4343890870032109
1173,4303025337962303
1174,4646674121793494
1175,4955176133209091
1176,4580727757574082
1177,4464620304822099
1178,4150692499965055
1179,4510432461126966
1180,4149072213099614
1181,4553511851309375
1182,4594521922322896
1183,4668205795901189
1184,4651005090769483
1185,4279737280776899
1186,4004634841716958
1187,4486377003303873
1188,4236196476171507
1189,4822670925613952
1190,4971645436723096
1191,4109410619488873
1192,4807166889744695
1193,4891735742364725
1194,4078214094616574
1195,4692243151837709
1196,4802318849684510
1197,4715629694410746
1198,4813757655057461
1199,4280924527615966
1200,4461029423958029
1201,4068356703318046
1202,4383583520640039
1203,4419565626011880
1204,4993195907556509
1205,4667348090253976
1206,4564409000407577
1207,4827321568353389
1208,4370031669672993
1209,4717919451432513
1210,4474546216594817
1211,4093076384368135
1212,4399619492972218
1213,4824294954037327
1214,4370223248676883
1215,4260871962855179
1216,4127498452538525
1217,4905949643247812
1218,4639316001309035
1219,4771707208835778
1220,4509323292967837
1221,4649898521749357
1222,4382092375296602
1223,4587282267833810
1224,4291646146997232
1225,4840925800500760
1226,4655465763645348
1227,4793812678531490
1228,4816582385100049
1229,4238497253409113
1230,4503904559061078
1231,4682496542796753
1232,4659923384671104
1233,4920830742929797
1234,4203006521621755
1235,4377284839584969
1236,4780877938804563
1237,4813557481230627
1238,4407146629498575
1239,4855378958162210
1240,4352278114279075
1241,4612457180348799
1242,4908120166279142
1243,4780284554973970
1244,4636958269532489
1245,4025959536651988
1246,4461757139253770
1247,4693731696537292
1248,4902019457565430
1249,4127328529602049
1250,4242852083740296
1251,4525205853354994
1252,4228037969041765
1253,4481414928100112
1254,4049798412454767
1255,4087780938316045
1256,4708683069525967
1257,4074968600689671
1258,4185933156462577
1259,4719794549292040
1260,4818847088123106
1261,4864206752908401
1262,4751882192431270
1263,4343548766755084
1264,4362180158618975
1265,4456424413342646
1266,4304576390965924
1267,4060142748250153
1268,4006807775693751
1269,4369444513643644
1270,4394664250772365
1271,4744806459073290
1272,4398422823244373
1273,4491999461224013
1274,4100529341975584
1275,4205687722860916
1276,4850578093052135
1277,4345353805109376
1278,4678684812878295
1279,4970054254354675
1280,4200299696923099
1281,4836753885946588
1282,4020741927103745
1283,4458444118975062
1284,4244580253647616
1285,4418675977958506
1286,4185142190014371
1287,4214028024407458
1288,4519846097205283
1289,4947569341596447
1290,4113773243954051
1291,4861460508222689
1292,4818959923631428
1293,4846854825838605
1294,4952156206766492
1295,4807712996266180
1296,4073675430391903
1297,4727640410952837
1298,4948228659927018
1299,4105642769087632
1300,4463409527829429
1301,4909310613470067
1302,4163023055615185
1303,4425185760107591
1304,4494587762898691
1305,4730196550519413
1306,4229669542383893
1307,4276635814788445
1308,4364624529774604
1309,4480322571438001
1310,4364839327826767
1311,4638696250238836
1312,4428395714466520
1313,4887584400333101
1314,4645545388775621
1315,4392875556285268
1316,4952996853160117
1317,4590916789027861
1318,4183284184533010
1319,4024492833473514
1320,4997662480988633
1321,4804025105139044
1322,4602547731796294
1323,4574889168901771
1324,4032776396521915
1325,4381749753432827
1326,4271291240920934
1327,4521348534233769
1328,4526422399311536
1329,4047112903719388
1330,4057350806269328
1331,4472925117539255
1332,4971889395920020
1333,4974285345702598
1334,4180597615465519
1335,4049292980162565
1336,4111238914788094
1337,4406220371095277
1338,4513122483341321
1339,4925239790828557
1340,4688779875317833
1341,4490932973587854
1342,4815225809648105
1343,4830219117615880
1344,4823370874311319
1345,4497821075343449
1346,4407427564712326
1347,4413678606833025
1348,4958728968433820
1349,4511895232455517
1350,4193841518945284
1351,4226021828574279
1352,4108087850041772
1353,4857409069294471
1354,4955361526356876
1355,4786560442136884
1356,4029273427782852
1357,4157586591999370
1358,4682132229563612
1359,4167182508249099
1360,4173142966033008
1361,4736540302174643
1362,4908927995556776
1363,4159583543226247
1364,4565786546648821
1365,4387379618581740
1366,4967381815935972
1367,4679788800681171
1368,4549940045044452
1369,4079711324591800
1370,4739503536087680
1371,4582133440075634
1372,4928359712937001
1373,4512001614692833
1374,4477210546771563
1375,4835195563169474
1376,4223110310277335
1377,4202415166779490
1378,4650920524643652
1379,4437269748408700
1380,4394425913593697
1381,4504419512531789
1382,4268759181861142
1383,4938690227807905
1384,4297451799158987
1385,4798259672787622
1386,4675042640358467
1387,4199090013003677
1388,4732352915214145
1389,4446749168724606
1390,4331537075959984
1391,4961136554956336
1392,4610990008691602
1393,4932408217258003
1394,4001019316107367
1395,4725783717969050
1396,4978582647013614
1397,4164787827151384
1398,4070576257430024
1399,4344665342828060
1400,4745851528780516
1401,4838428722214793
1402,4820296045964266
1403,4851359630162683
1404,4639505976763137
1405,4699473247538675
1406,4333716455407394
1407,4379590067732141
1408,4961973097292911
1409,4550333971799725
1410,4926743173648480
1411,4927114261058273
1412,4520966321306598
1413,4164048050955240
1414,4475697737493244
1415,4846265074262900
1416,4968387783873544
1417,4080548338259732
1418,4161612177281218
1419,4886511700360509
1420,4988868094272298
1421,4053772892514152
1422,4028844347746617
1423,4925772655859070
1424,4732245600751237
1425,4964218742029097
1426,4010825172267532
1427,4123264385472282
1428,4370532179183726
1429,4651170777026429
1430,4597676620715183
1431,4334737103630964
1432,4590926922583938
1433,4497627703929034
1434,4684712723508111
1435,4561887976724713
1436,4856326245066112
1437,4069699144736079
1438,4579516756001960
1439,4456458366342502
1440,4106937212605607
1441,4548087407276465
1442,4908792564188074
1443,4493432863718465
1444,4095613493579396
1445,4866770930558927
1446,4041540668456720
1447,4733480930946017
1448,4184881766366695
1449,4146494072452349
1450,4452541944268402
1451,4793696030333622
1452,4175091850801603
1453,4862368481508493
1454,4265185642496459
1455,4081828895299443
1456,4786080552557132
1457,4332890761357720
1458,4332098151683562
1459,4684546396410402
1460,4915081184795132
1461,4379499300211661
1462,4206547831606489
1463,4366556625229892
1464,4295629863877133
1465,4398754493999103
1466,4962025050166834
1467,4457615939160188
1468,4964971064182714
1469,4883429760989950
1470,4131370267780937
1471,4218361702423629
1472,4593180859114692
1473,4608781601807098
1474,4800416864830527
1475,4893879388702856
1476,4976874591692970
1477,4899968456263162
1478,4371720413132014
1479,4355637139355745
1480,4051815593561579
1481,4333197306931402
1482,4142865035345810
1483,4529024192438676
1484,4884020365339835
1485,4998506557392974
1486,4594125999292886
1487,4513391184910164
1488,4089646129863516
1489,4111497873160142
1490,4664058181265635
1491,4824412559832783
1492,4755521681933777
1493,4203970689680332
1494,4982952075317432
1495,4404216150966009
1496,4843632193423853
1497,4950324776623863
1498,4756923661304063
1499,4716317945031962
1500,4024463176554835
1501,4940251500908493
1502,4524009138740328
1503,4645939486763581
1504,4643956615635307
1505,4970181982958163
1506,4463393195099615
1507,4937381456203158
1508,4042514084595614
1509,4152777532534197
1510,4381983715513682
1511,4967845119345988
1512,4713316969637343
1513,4165293658455124
1514,4758061200833666
1515,4484355234769852
1516,4665801901282740
1517,4737916087427060
1518,4128634205828593
1519,4749420305263850
1520,4609808893442656
1521,4837919995270436
1522,4210020789324123
1523,4458696572671845
1524,4099238892864085
1525,4713132504427897
1526,4618183357038076
1527,4859283933884076
1528,4427796583362882
1529,4418394099835141
1530,4976339938625038
1531,4589243945556617
1532,4243058163960875
1533,4036867761605795
1534,4113131118302870
1535,4445357467667624
1536,4755223612887534
1537,4672619471248658
1538,4822954997747824
1539,4935550678819035
1540,4838151813732552
1541,4739357746792441
1542,4221829218362631
1543,4066636881802177
1544,4976552680579620
1545,4666841702466706
1546,4258680491172313
1547,4459705488031398
1548,4535875607677676
1549,4674757859154977
1550,4426950482718459
1551,4008204210563060
1552,4749525997664902
1553,4357983507733267
1554,4587662085653650
1555,4225413506722824
1556,4568917690395668
1557,4521466747653390
1558,4936216721728563
1559,4539200898452816
1560,4105935674310161
1561,4587847306741770
1562,4459163804684562
1563,4247807487803153
1564,4075657302333412
1565,4668800514903596
1566,4104485791402896
1567,4811836871430893
1568,4629625057645470
1569,4237207125531363
1570,4540734011782413
1571,4249079697184967
1572,4202021947683978
1573,4124927818254461
1574,4733206572793654
1575,4232942819601634
1576,4860632768717401
1577,4845397391945564
1578,4552609216778262
1579,4292232608864785
1580,4591645619509330
1581,4191598174611715
1582,4185649476310428
1583,4961196677856984
1584,4552041531675687
1585,4471441668583296
1586,4302726990249200
1587,4082301445823783
1588,4729123620901091
1589,4485094120594726
